Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito
5A6D84B4-3D89-4308-B8FE-DD64781DDD50;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,1000;0,0000;0,6700;27,4300;;;21/10/2018 10:38:09;22/10/2018 00:00:00;;1;236115;333793;68918288;1;1;27,4300;0,0000;0,6700;0,0000;0,0000;;
FECF5385-F7D8-4763-A5C6-0CAF0968076E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;32,1700;0,0000;1,0300;31,1400;;;21/10/2018 08:46:16;20/11/2018 00:00:00;;1;236115;209909;68918288;1;0;0,0000;0,0000;1,0300;0,0000;0,0000;Visa;
00476D9E-7150-47E3-B371-0E58B865191D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;42,1800;0,0000;1,3500;40,8300;;;21/10/2018 08:39:02;20/11/2018 00:00:00;;1;236115;728027;68918288;1;0;0,0000;0,0000;1,3500;0,0000;0,0000;MasterCard;
F1E173DF-49F7-4F0A-8C40-ADFADC3BD505;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,0000;0,0000;0,3300;13,6700;;;20/10/2018 19:09:52;21/10/2018 00:00:00;;1;236115;948179;68918288;1;1;13,6700;0,0000;0,3300;0,0000;0,0000;;
515B3694-F0B2-4CFF-B6B1-2A5768E991C9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;30,8000;0,0000;0,7400;30,0600;;;20/10/2018 19:08:54;21/10/2018 19:08:54;;1;236115;580951;68918288;1;1;30,0600;0,0000;0,7400;0,0000;0,0000;;
BCA70596-D62C-4E30-941B-96754B2CDDAC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;74,4000;0,0000;1,7800;72,6200;;;20/10/2018 19:04:19;21/10/2018 00:00:00;;1;236115;944821;68918288;1;1;72,6200;0,0000;1,7800;0,0000;0,0000;;
708B83BD-97FA-43E4-8571-CC4F14450FF9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;6,5000;0,0000;0,2100;6,2900;;;20/10/2018 18:57:36;19/11/2018 00:00:00;;1;236115;575470;68918288;1;0;0,0000;0,0000;0,2100;0,0000;0,0000;MasterCard;
E719B592-4EDD-4110-B2F4-813140CA73CB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,4000;0,0000;0,3900;16,0100;;;20/10/2018 18:49:41;21/10/2018 00:00:00;;1;236115;935475;68918288;1;1;16,0100;0,0000;0,3900;0,0000;0,0000;;
33694F22-3662-4171-8DEB-1D63B745BDEB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,0000;0,0000;0,3100;12,6900;;;20/10/2018 18:45:25;21/10/2018 00:00:00;;1;236115;233830;68918288;1;1;12,6900;0,0000;0,3100;0,0000;0,0000;;
E9C87A71-F024-41BF-8B45-D09FB7C6122A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;119,7800;0,0000;3,8200;115,9600;;;20/10/2018 18:43:41;19/11/2018 00:00:00;;1;236115;760362;68918288;1;0;0,0000;0,0000;3,8200;0,0000;0,0000;MasterCard;
A1D4EA01-D677-4E61-B91E-600F35886347;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;67,1900;0,0000;1,6100;65,5800;;;20/10/2018 18:39:26;21/10/2018 00:00:00;;1;236115;928621;68918288;1;1;65,5800;0,0000;1,6100;0,0000;0,0000;;
BAEDEA72-E155-4BEA-B1F6-F305D27214B7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;51,1000;0,0000;1,2200;49,8800;;;20/10/2018 18:37:31;21/10/2018 00:00:00;;1;236115;756209;68918288;1;1;49,8800;0,0000;1,2200;0,0000;0,0000;;
7B84C18B-DECC-4907-B95B-C00D1F106908;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,2900;0,0000;0,3400;13,9500;;;20/10/2018 18:26:28;21/10/2018 00:00:00;;1;236115;810622;68918288;1;1;13,9500;0,0000;0,3400;0,0000;0,0000;;
CB45017A-F0EA-43C1-B7B1-881412A8B23A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,2000;0,0000;0,5300;21,6700;;;20/10/2018 18:21:51;21/10/2018 00:00:00;;1;236115;263937;68918288;1;1;21,6700;0,0000;0,5300;0,0000;0,0000;;
F694DBAC-986A-4A32-A08D-E3623ED81463;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,2000;0,0000;0,3600;14,8400;;;20/10/2018 18:04:17;21/10/2018 00:00:00;;1;236115;732928;68918288;1;1;14,8400;0,0000;0,3600;0,0000;0,0000;;
2F1C30CB-0570-4250-9C70-DE2F16DFB016;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;23,9400;0,0000;0,7600;23,1800;;;20/10/2018 17:57:19;19/11/2018 00:00:00;;1;236115;209349;68918288;1;0;0,0000;0,0000;0,7600;0,0000;0,0000;MasterCard;
558BD3F8-078B-4DE7-B9D9-4D89D50403C7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;13,1000;0,0000;0,4200;12,6800;;;20/10/2018 17:49:58;19/11/2018 00:00:00;;1;236115;57005;68918288;1;0;0,0000;0,0000;0,4200;0,0000;0,0000;MasterCard;
0F02C110-F1C6-4875-BC93-94BFED9ABF0C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,2500;0,0000;0,1000;4,1500;;;20/10/2018 17:44:50;21/10/2018 00:00:00;;1;236115;202532;68918288;1;1;4,1500;0,0000;0,1000;0,0000;0,0000;;
FEE03EAA-8048-4AE1-9B5E-F4716391C4E1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;34,6100;0,0000;0,8300;33,7800;;;20/10/2018 17:37:34;21/10/2018 00:00:00;;1;236115;381404;68918288;1;1;33,7800;0,0000;0,8300;0,0000;0,0000;;
83DC4F38-35FE-48D6-8770-4E8F9B3E0B91;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;12,5000;0,0000;0,3000;12,2000;;;20/10/2018 17:31:57;21/10/2018 00:00:00;;1;236115;44116;68918288;1;1;12,2000;0,0000;0,3000;0,0000;0,0000;;
4DE17AE8-A638-4896-BCF7-789A9B2229FC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;45,2800;0,0000;1,4400;43,8400;;;20/10/2018 17:27:43;19/11/2018 00:00:00;;1;236115;40964;68918288;1;0;0,0000;0,0000;1,4400;0,0000;0,0000;MasterCard;
4ED381F3-2DFF-48B8-9A2B-A162D049A0EE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;30,4900;0,0000;0,9700;29,5200;;;20/10/2018 17:13:30;19/11/2018 00:00:00;;1;236115;368007;68918288;1;0;0,0000;0,0000;0,9700;0,0000;0,0000;Visa;
57FA0C22-D900-42D0-9796-39060F42B421;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,5000;0,0000;0,4200;17,0800;;;20/10/2018 16:19:21;21/10/2018 00:00:00;;1;236115;811999;68918288;1;1;17,0800;0,0000;0,4200;0,0000;0,0000;;
5A532194-CAD1-4B2D-AFD5-94A36CF79778;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;44,0800;0,0000;1,4100;42,6700;;;20/10/2018 15:58:24;19/11/2018 00:00:00;;1;236115;133127;68918288;1;0;0,0000;0,0000;1,4100;0,0000;0,0000;MasterCard;
6E13D0AD-96D8-426D-9DE8-0423F0B3F215;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,1000;0,0000;0,3100;12,7900;;;20/10/2018 14:49:14;21/10/2018 00:00:00;;1;236115;766551;68918288;1;1;12,7900;0,0000;0,3100;0,0000;0,0000;;
58945192-AAC6-417D-A392-59D5DCA591FB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;26,9100;0,0000;0,6400;26,2700;;;20/10/2018 14:23:14;21/10/2018 00:00:00;;1;236115;438898;68918288;1;1;26,2700;0,0000;0,6400;0,0000;0,0000;;
F6ED47CC-DCE3-4E1F-9654-109CD42CC1EC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;18,3500;0,0000;0,5900;17,7600;;;20/10/2018 12:57:39;19/11/2018 00:00:00;;1;236115;973221;68918288;1;0;0,0000;0,0000;0,5900;0,0000;0,0000;MasterCard;
E4214C74-AD00-49BB-9000-BD3F25E3C98B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;33,4800;0,0000;0,8000;32,6800;;;20/10/2018 12:35:33;21/10/2018 00:00:00;;1;236115;547813;68918288;1;1;32,6800;0,0000;0,8000;0,0000;0,0000;;
09C2D9BB-90E1-479C-97C6-5495273309A6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,1300;0,0000;0,3900;15,7400;;;20/10/2018 12:25:32;21/10/2018 00:00:00;;1;236115;757948;68918288;1;1;15,7400;0,0000;0,3900;0,0000;0,0000;;
60E38960-EEC5-4E82-8067-D210AE602836;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;7,4000;0,0000;0,2400;7,1600;;;20/10/2018 12:11:36;19/11/2018 00:00:00;;1;236115;62174;68918288;1;0;0,0000;0,0000;0,2400;0,0000;0,0000;Elo;
3004DD42-BA0E-4ECD-9FEE-76B5B3CC9130;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;12,4500;0,0000;0,3000;12,1500;;;20/10/2018 12:09:45;21/10/2018 00:00:00;;1;236115;913274;68918288;1;1;12,1500;0,0000;0,3000;0,0000;0,0000;;
0BC23E78-C176-4A54-AC44-9C58EB4EBAA4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,4300;0,0000;0,3900;16,0400;;;20/10/2018 11:59:18;21/10/2018 00:00:00;;1;236115;63052;68918288;1;1;16,0400;0,0000;0,3900;0,0000;0,0000;;
1356D9BF-50D6-4F0D-9968-AE096FE1434B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;30,3500;0,0000;0,7300;29,6200;;;20/10/2018 11:07:16;21/10/2018 00:00:00;;1;236115;613966;68918288;1;1;29,6200;0,0000;0,7300;0,0000;0,0000;;
9ED83B75-D71F-4B5D-8724-90F98CFCFCB1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,5400;0,0000;0,2500;10,2900;;;20/10/2018 11:01:33;21/10/2018 00:00:00;;1;236115;454324;68918288;1;1;10,2900;0,0000;0,2500;0,0000;0,0000;;
0C250091-B8A0-4A06-A148-54E6064C0EED;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,5000;0,0000;0,5600;22,9400;;;20/10/2018 10:40:33;21/10/2018 00:00:00;;1;236115;263824;68918288;1;1;22,9400;0,0000;0,5600;0,0000;0,0000;;
2F9D952A-4CCB-4BFE-A2FA-DA7FCCF1BC1F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;27,4000;0,0000;0,6500;26,7500;;;20/10/2018 10:40:03;21/10/2018 00:00:00;;1;236115;595568;68918288;1;1;26,7500;0,0000;0,6500;0,0000;0,0000;;
E4D9FD0C-7AA2-44BB-973C-FF9F4403ABD3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;24,5100;0,0000;0,7800;23,7300;;;20/10/2018 10:20:12;19/11/2018 00:00:00;;1;236115;428040;68918288;1;0;0,0000;0,0000;0,7800;0,0000;0,0000;Visa;
E08DBDDE-249A-4257-AEF0-A82853B69160;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,2500;0,0000;0,7500;30,5000;;;20/10/2018 10:06:59;21/10/2018 00:00:00;;1;236115;775138;68918288;1;1;30,5000;0,0000;0,7500;0,0000;0,0000;;
FB9168A8-538E-4160-A837-7BC692F917FD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;32,6000;0,0000;1,0400;31,5600;;;20/10/2018 09:59:26;19/11/2018 00:00:00;;1;236115;109742;68918288;1;0;0,0000;0,0000;1,0400;0,0000;0,0000;Visa;
717544CA-883A-4634-96D5-D3DE1267E466;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;43,4400;0,0000;1,0400;42,4000;;;20/10/2018 09:05:34;21/10/2018 00:00:00;;1;236115;167052;68918288;1;1;42,4000;0,0000;1,0400;0,0000;0,0000;;
1A406F1D-65C8-4607-940D-C5DEF5524D5D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,6000;0,0000;0,2500;10,3500;;;20/10/2018 08:09:26;21/10/2018 00:00:00;;1;236115;371647;68918288;1;1;10,3500;0,0000;0,2500;0,0000;0,0000;;
BB342325-9F49-43C7-97AB-A3D0C6101C12;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,4200;0,0000;0,3200;13,1000;;;20/10/2018 08:07:13;21/10/2018 00:00:00;;1;236115;850712;68918288;1;1;13,1000;0,0000;0,3200;0,0000;0,0000;;
E8CC607E-998C-4ED9-BA74-63B02045DFDF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;7,8000;0,0000;0,1900;7,6100;;;20/10/2018 07:54:58;21/10/2018 00:00:00;;1;236115;530609;68918288;1;1;7,6100;0,0000;0,1900;0,0000;0,0000;;
57C3DC32-267C-4589-8498-08CAE098B24C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,9700;0,0000;0,5700;23,4000;;;20/10/2018 07:52:11;21/10/2018 00:00:00;;1;236115;198100;68918288;1;1;23,4000;0,0000;0,5700;0,0000;0,0000;;
DB2F6C36-98A0-4C01-B013-DC0B27CB38E5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;46,4500;0,0000;1,1100;45,3400;;;19/10/2018 19:23:47;20/10/2018 00:00:00;;1;236115;793665;68918288;1;1;45,3400;0,0000;1,1100;0,0000;0,0000;;
B7A6E0EA-237E-4009-9FCC-A0E76C0D7CD9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,9000;0,0000;0,3600;14,5400;;;19/10/2018 19:11:25;20/10/2018 00:00:00;;1;236115;827734;68918288;1;1;14,5400;0,0000;0,3600;0,0000;0,0000;;
D2EB66F1-5A15-43F0-921C-2D4AD7A813CC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,2500;0,0000;0,2000;8,0500;;;19/10/2018 19:09:03;20/10/2018 00:00:00;;1;236115;790730;68918288;1;1;8,0500;0,0000;0,2000;0,0000;0,0000;;
F2805418-D375-4B15-ACBB-1E3F5EC8E802;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,5000;0,0000;0,2300;9,2700;;;19/10/2018 19:06:21;20/10/2018 19:06:21;;1;236115;790159;68918288;1;1;9,2700;0,0000;0,2300;0,0000;0,0000;;
DB214BF9-7D18-4E72-8E50-E7104FEBAB34;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,0000;0,0000;0,6000;24,4000;;;19/10/2018 19:04:16;20/10/2018 00:00:00;;1;236115;657572;68918288;1;1;24,4000;0,0000;0,6000;0,0000;0,0000;;
3808699E-A024-41AD-A8FF-18E58CFF80B7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,6500;0,0000;0,7100;28,9400;;;19/10/2018 18:31:53;20/10/2018 00:00:00;;1;236115;484434;68918288;1;1;28,9400;0,0000;0,7100;0,0000;0,0000;;
C0A1B685-7018-4CAF-A4CD-151DDC4C50FC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;9,5500;0,0000;0,3000;9,2500;;;19/10/2018 18:25:33;18/11/2018 00:00:00;;1;236115;971162;68918288;1;0;0,0000;0,0000;0,3000;0,0000;0,0000;Visa;
86C62DD0-245C-4AD8-85B6-581DB0A2D2EA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,3900;0,0000;0,7500;30,6400;;;19/10/2018 16:25:43;20/10/2018 00:00:00;;1;236115;568980;68918288;1;1;30,6400;0,0000;0,7500;0,0000;0,0000;;
2C1FB375-EB36-4AC4-87F6-BB0D0BA6B10A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;129,0100;0,0000;4,1200;124,8900;;;19/10/2018 15:31:04;18/11/2018 00:00:00;;1;236115;543550;68918288;1;0;0,0000;0,0000;4,1200;0,0000;0,0000;Visa;
1FB9EC81-6F28-40BC-ADB0-C580346CE836;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;81,4000;0,0000;2,6000;78,8000;;;19/10/2018 15:02:07;18/11/2018 00:00:00;;1;236115;976279;68918288;1;0;0,0000;0,0000;2,6000;0,0000;0,0000;MasterCard;
CA5FF54C-8E7A-4E15-93E2-8F7F77931F04;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,4000;0,0000;0,2000;8,2000;;;19/10/2018 12:21:49;20/10/2018 00:00:00;;1;236115;278807;68918288;1;1;8,2000;0,0000;0,2000;0,0000;0,0000;;
D9231CFC-F17A-408C-AB4E-D2806C8719C7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;44,1300;0,0000;1,0500;43,0800;;;19/10/2018 11:17:28;20/10/2018 00:00:00;;1;236115;356392;68918288;1;1;43,0800;0,0000;1,0500;0,0000;0,0000;;
A24BD8B3-C638-42F9-8282-87C8529F094D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;57,4400;0,0000;1,8300;55,6100;;;19/10/2018 10:53:21;18/11/2018 00:00:00;;1;236115;770719;68918288;1;0;0,0000;0,0000;1,8300;0,0000;0,0000;Visa;
6C0DE0EF-1B26-4BD1-B1FC-83C9752DF69C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;28,0900;0,0000;0,9000;27,1900;;;19/10/2018 09:58:42;18/11/2018 00:00:00;;1;236115;549612;68918288;1;0;0,0000;0,0000;0,9000;0,0000;0,0000;Visa;
1D7AA92D-2B1E-4FF7-AB88-E022BA46A452;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,0000;0,0000;0,1000;3,9000;;;19/10/2018 09:30:01;20/10/2018 00:00:00;;1;236115;376358;68918288;1;1;3,9000;0,0000;0,1000;0,0000;0,0000;;
4EEA68F4-3C67-4C91-862E-4E32C3D840E6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,2000;0,0000;1,1300;46,0700;;;19/10/2018 09:28:34;20/10/2018 00:00:00;;1;236115;894759;68918288;1;1;46,0700;0,0000;1,1300;0,0000;0,0000;;
DF228731-25D9-43EC-82A8-FB7DF26B7A2F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;60,2800;0,0000;1,4400;58,8400;;;19/10/2018 09:22:07;20/10/2018 00:00:00;;1;236115;373487;68918288;1;1;58,8400;0,0000;1,4400;0,0000;0,0000;;
676748CD-DD88-4B52-B56D-4BCA839EFFB4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;44,4100;0,0000;1,4200;42,9900;;;19/10/2018 09:05:15;18/11/2018 00:00:00;;1;236115;712300;68918288;1;0;0,0000;0,0000;1,4200;0,0000;0,0000;MasterCard;
3B38BAF7-BADF-4A00-AEDD-BD3F1FE39FA2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;32,8000;0,0000;0,7800;32,0200;;;19/10/2018 08:23:14;20/10/2018 00:00:00;;1;236115;166813;68918288;1;1;32,0200;0,0000;0,7800;0,0000;0,0000;;
AF4D4417-77F0-43CB-BD71-2BC671CA9D9A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;54,0000;0,0000;1,7200;52,2800;;;19/10/2018 07:32:06;18/11/2018 00:00:00;;1;236115;348157;68918288;1;0;0,0000;0,0000;1,7200;0,0000;0,0000;MasterCard;
5DA955A3-642D-4697-AE55-1924122BD992;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;21,5500;0,0000;0,5200;21,0300;;;18/10/2018 19:36:46;19/10/2018 00:00:00;;1;236115;294398;68918288;1;1;21,0300;0,0000;0,5200;0,0000;0,0000;;
91A72E09-40F2-40C9-A7B1-9BF32A4FBA10;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;20,1700;0,0000;0,4800;19,6900;;;18/10/2018 19:35:14;19/10/2018 00:00:00;;1;236115;632135;68918288;1;1;19,6900;0,0000;0,4800;0,0000;0,0000;;
BF6D1AC0-DEB0-49DB-8080-61B2F2C52306;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,9500;0,0000;0,8600;35,0900;;;18/10/2018 19:28:01;19/10/2018 00:00:00;;1;236115;463346;68918288;1;1;35,0900;0,0000;0,8600;0,0000;0,0000;;
43E4F381-FDF0-44B6-92C7-8E4E35A57743;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,3500;0,0000;0,5600;22,7900;;;18/10/2018 19:04:34;19/10/2018 00:00:00;;1;236115;944896;68918288;1;1;22,7900;0,0000;0,5600;0,0000;0,0000;;
929A68CC-E6A6-4E1C-984C-02FEBEFE749C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;55,2000;0,0000;1,7600;53,4400;;;18/10/2018 19:01:39;17/11/2018 00:00:00;;1;236115;279286;68918288;1;0;0,0000;0,0000;1,7600;0,0000;0,0000;MasterCard;
41B790D5-B50D-48DC-87A9-E325F571107F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,8500;0,0000;0,3500;14,5000;;;18/10/2018 18:56:23;19/10/2018 00:00:00;;1;236115;237179;68918288;1;1;14,5000;0,0000;0,3500;0,0000;0,0000;;
DFADAEF9-BE6C-4D56-804D-22367A9B6531;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,3000;0,0000;0,2500;10,0500;;;18/10/2018 18:40:08;19/10/2018 00:00:00;;1;236115;3814;68918288;1;1;10,0500;0,0000;0,2500;0,0000;0,0000;;
55218577-7805-4620-A5A9-B84B6E4902CA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,6300;0,0000;0,2500;10,3800;;;18/10/2018 18:30:54;19/10/2018 00:00:00;;1;236115;437081;68918288;1;1;10,3800;0,0000;0,2500;0,0000;0,0000;;
FF65CD41-40FE-4EAA-9573-5704238CBE22;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;13,5000;0,0000;0,4300;13,0700;;;18/10/2018 18:14:40;17/11/2018 00:00:00;;1;236115;400470;68918288;1;0;0,0000;0,0000;0,4300;0,0000;0,0000;Elo;
E038DBAC-79DE-4661-B8DA-676C85CE2B31;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;14,0000;0,0000;0,4500;13,5500;;;18/10/2018 18:10:27;17/11/2018 00:00:00;;1;236115;594392;68918288;1;0;0,0000;0,0000;0,4500;0,0000;0,0000;MasterCard;
00A4204A-7E96-452A-AC6C-8D5C2117DE3C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;64,2000;0,0000;1,5300;62,6700;;;18/10/2018 18:08:47;19/10/2018 00:00:00;;1;236115;734467;68918288;1;1;62,6700;0,0000;1,5300;0,0000;0,0000;;
3BCEE59F-7F14-4AA5-B75D-21B49D3BDED8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;36,1500;0,0000;1,1500;35,0000;;;18/10/2018 17:05:46;17/11/2018 00:00:00;;1;236115;858085;68918288;1;0;0,0000;0,0000;1,1500;0,0000;0,0000;MasterCard;
21887775-27EC-4491-B366-A9E7C6E176F8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;6,2500;0,0000;0,1500;6,1000;;;18/10/2018 16:38:23;19/10/2018 00:00:00;;1;236115;666670;68918288;1;1;6,1000;0,0000;0,1500;0,0000;0,0000;;
53EA9AF4-13AF-4796-90F4-468568BCDF16;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;5,2000;0,0000;0,1200;5,0800;;;18/10/2018 16:27:18;19/10/2018 00:00:00;;1;236115;746473;68918288;1;1;5,0800;0,0000;0,1200;0,0000;0,0000;;
24AAB8D5-9FEC-471C-9F3E-F3C581FD4BBB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;19,8000;0,0000;0,6300;19,1700;;;18/10/2018 15:08:33;17/11/2018 00:00:00;;1;236115;119070;68918288;1;0;0,0000;0,0000;0,6300;0,0000;0,0000;MasterCard;
007CC2DE-D2B2-4110-97C5-71A92C178927;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,9500;0,0000;0,5500;22,4000;;;18/10/2018 14:44:30;19/10/2018 00:00:00;;1;236115;103424;68918288;1;1;22,4000;0,0000;0,5500;0,0000;0,0000;;
72F29BDA-F033-4A81-BBDA-0BC36B89E4E4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;13,4000;0,0000;0,4300;12,9700;;;18/10/2018 14:35:42;17/11/2018 00:00:00;;1;236115;335614;68918288;1;0;0,0000;0,0000;0,4300;0,0000;0,0000;Visa;
CC20D767-B7AF-43F4-A449-A422C9A6AD6E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,7500;0,0000;0,4200;17,3300;;;18/10/2018 13:42:43;19/10/2018 00:00:00;;1;236115;311215;68918288;1;1;17,3300;0,0000;0,4200;0,0000;0,0000;;
A1954E4E-2F1A-4D49-8820-8EA282D019E1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;6,7500;0,0000;0,1600;6,5900;;;18/10/2018 12:11:52;19/10/2018 00:00:00;;1;236115;154823;68918288;1;1;6,5900;0,0000;0,1600;0,0000;0,0000;;
73F3CF7B-D718-4181-91BE-239DF0C5B70C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,0000;0,0000;0,4300;17,5700;;;18/10/2018 11:35:27;19/10/2018 00:00:00;;1;236115;187696;68918288;1;1;17,5700;0,0000;0,4300;0,0000;0,0000;;
98B82ED9-50CE-4C5A-A029-95FC584A7903;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,6000;0,0000;0,2300;9,3700;;;18/10/2018 11:17:05;19/10/2018 00:00:00;;1;236115;947809;68918288;1;1;9,3700;0,0000;0,2300;0,0000;0,0000;;
